12, 21.5, 2
21.5, 31.0, 2
31.0, 40.5, 2
47.5, 57.0, 2
57.0, 66.5, 2
66.5, 76.0, 2
83.0, 92.5, 2
92.5, 102.0, 2
102.0, 111.5, 2
118.5, 128.0, 3
128.0, 137.5, 3
137.5, 147.0, 3
154.0, 163.5, 0
163.5, 173.0, 0
173.0, 182.5, 0
189.5, 199.0, 0
199.0, 208.5, 0
208.5, 218.0, 0
225.0, 234.5, 1
234.5, 244.0, 1
244.0, 253.5, 1
260.5, 270.0, 0
270.0, 279.5, 0
279.5, 289.0, 0
296.0, 305.5, 2
305.5, 315.0, 2
315.0, 324.5, 2
331.5, 341.0, 1
341.0, 350.5, 1
350.5, 360.0, 1
367.0, 376.5, 0
376.5, 386.0, 0
386.0, 395.5, 0
402.5, 412.0, 1
412.0, 421.5, 1
421.5, 431.0, 1
438.0, 447.5, 3
447.5, 457.0, 3
457.0, 466.5, 3
473.5, 483.0, 2
483.0, 492.5, 2
492.5, 502.0, 2
509.0, 518.5, 2
518.5, 528.0, 2
528.0, 537.5, 2
544.5, 554.0, 1
554.0, 563.5, 1
563.5, 573.0, 1
580.0, 589.5, 3
589.5, 599.0, 3
599.0, 608.5, 3
615.5, 625.0, 3
625.0, 634.5, 3
634.5, 644.0, 3
651.0, 660.5, 3
660.5, 670.0, 3
670.0, 679.5, 3
686.5, 696.0, 0
696.0, 705.5, 0
705.5, 715.0, 0
722.0, 731.5, 1
731.5, 741.0, 1
741.0, 750.5, 1
757.5, 767.0, 1
767.0, 776.5, 1
776.5, 786.0, 1
793.0, 802.5, 0
802.5, 812.0, 0
812.0, 821.5, 0
828.5, 838.0, 3
838.0, 847.5, 3
847.5, 857.0, 3
