25, 34.0, 3
34.0, 43.0, 3
43.0, 52.0, 3
72.0, 81.0, 0
81.0, 90.0, 0
90.0, 99.0, 0
119.0, 128.0, 4
128.0, 137.0, 4
137.0, 146.0, 4
166.0, 175.0, 1
175.0, 184.0, 1
184.0, 193.0, 1
213.0, 222.0, 2
222.0, 231.0, 2
231.0, 240.0, 2
260.0, 269.0, 5
269.0, 278.0, 5
278.0, 287.0, 5
307.0, 316.0, 1
316.0, 325.0, 1
325.0, 334.0, 1
354.0, 363.0, 2
363.0, 372.0, 2
372.0, 381.0, 2
401.0, 410.0, 4
410.0, 419.0, 4
419.0, 428.0, 4
448.0, 457.0, 3
457.0, 466.0, 3
466.0, 475.0, 3
495.0, 504.0, 5
504.0, 513.0, 5
513.0, 522.0, 5
542.0, 551.0, 0
551.0, 560.0, 0
560.0, 569.0, 0
589.0, 598.0, 3
598.0, 607.0, 3
607.0, 616.0, 3
636.0, 645.0, 1
645.0, 654.0, 1
654.0, 663.0, 1
683.0, 692.0, 0
692.0, 701.0, 0
701.0, 710.0, 0
