12, 21.5, 0
21.5, 31.0, 0
38.0, 47.5, 3
47.5, 57.0, 3
64.0, 73.5, 3
73.5, 83.0, 3
90.0, 99.5, 0
99.5, 109.0, 0
116.0, 125.5, 3
125.5, 135.0, 3
142.0, 151.5, 1
151.5, 161.0, 1
168.0, 177.5, 3
177.5, 187.0, 3
194.0, 203.5, 3
203.5, 213.0, 3
220.0, 229.5, 3
229.5, 239.0, 3
246.0, 255.5, 0
255.5, 265.0, 0
272.0, 281.5, 0
281.5, 291.0, 0
298.0, 307.5, 3
307.5, 317.0, 3
324.0, 333.5, 2
333.5, 343.0, 2
350.0, 359.5, 1
359.5, 369.0, 1
376.0, 385.5, 1
385.5, 395.0, 1
402.0, 411.5, 1
411.5, 421.0, 1
428.0, 437.5, 3
437.5, 447.0, 3
454.0, 463.5, 0
463.5, 473.0, 0
480.0, 489.5, 2
489.5, 499.0, 2
506.0, 515.5, 2
515.5, 525.0, 2
532.0, 541.5, 2
541.5, 551.0, 2
558.0, 567.5, 1
567.5, 577.0, 1
584.0, 593.5, 1
593.5, 603.0, 1
610.0, 619.5, 0
619.5, 629.0, 0
636.0, 645.5, 2
645.5, 655.0, 2
662.0, 671.5, 0
671.5, 681.0, 0
688.0, 697.5, 2
697.5, 707.0, 2
714.0, 723.5, 2
723.5, 733.0, 2
740.0, 749.5, 0
749.5, 759.0, 0
766.0, 775.5, 2
775.5, 785.0, 2
792.0, 801.5, 1
801.5, 811.0, 1
818.0, 827.5, 1
827.5, 837.0, 1
