12, 21.5, 1
21.5, 31.0, 1
31.0, 40.5, 1
47.5, 57.0, 1
57.0, 66.5, 1
66.5, 76.0, 1
83.0, 92.5, 0
92.5, 102.0, 0
102.0, 111.5, 0
118.5, 128.0, 0
128.0, 137.5, 0
137.5, 147.0, 0
154.0, 163.5, 2
163.5, 173.0, 2
173.0, 182.5, 2
189.5, 199.0, 0
199.0, 208.5, 0
208.5, 218.0, 0
225.0, 234.5, 2
234.5, 244.0, 2
244.0, 253.5, 2
260.5, 270.0, 3
270.0, 279.5, 3
279.5, 289.0, 3
296.0, 305.5, 2
305.5, 315.0, 2
315.0, 324.5, 2
331.5, 341.0, 1
341.0, 350.5, 1
350.5, 360.0, 1
367.0, 376.5, 0
376.5, 386.0, 0
386.0, 395.5, 0
402.5, 412.0, 2
412.0, 421.5, 2
421.5, 431.0, 2
438.0, 447.5, 3
447.5, 457.0, 3
457.0, 466.5, 3
473.5, 483.0, 3
483.0, 492.5, 3
492.5, 502.0, 3
509.0, 518.5, 1
518.5, 528.0, 1
528.0, 537.5, 1
544.5, 554.0, 3
554.0, 563.5, 3
563.5, 573.0, 3
