112.5, 122.0, 0
122.0, 131.5, 0
131.5, 141.0, 0
141.0, 150.5, 0
150.5, 160.0, 0
160.0, 169.5, 0
169.5, 179.0, 0
179.0, 188.5, 0
188.5, 198.0, 0
198.0, 207.5, 0
265.0, 274.5, 0
274.5, 284.0, 0
284.0, 293.5, 0
293.5, 303.0, 0
303.0, 312.5, 0
312.5, 322.0, 0
322.0, 331.5, 0
331.5, 341.0, 0
341.0, 350.5, 0
350.5, 360.0, 0
472.5, 482.0, 1
482.0, 491.5, 1
491.5, 501.0, 1
501.0, 510.5, 1
510.5, 520.0, 1
520.0, 529.5, 1
529.5, 539.0, 1
539.0, 548.5, 1
548.5, 558.0, 1
558.0, 567.5, 1
625.0, 634.5, 1
634.5, 644.0, 1
644.0, 653.5, 1
653.5, 663.0, 1
663.0, 672.5, 1
672.5, 682.0, 1
682.0, 691.5, 1
691.5, 701.0, 1
701.0, 710.5, 1
710.5, 720.0, 1
832.5, 842.0, 2
842.0, 851.5, 2
851.5, 861.0, 2
861.0, 870.5, 2
870.5, 880.0, 2
880.0, 889.5, 2
889.5, 899.0, 2
899.0, 908.5, 2
908.5, 918.0, 2
918.0, 927.5, 2
985.0, 994.5, 2
994.5, 1004.0, 2
1004.0, 1013.5, 2
1013.5, 1023.0, 2
1023.0, 1032.5, 2
1032.5, 1042.0, 2
1042.0, 1051.5, 2
1051.5, 1061.0, 2
1061.0, 1070.5, 2
1070.5, 1080.0, 2
1192.5, 1202.0, 3
1202.0, 1211.5, 3
1211.5, 1221.0, 3
1221.0, 1230.5, 3
1230.5, 1240.0, 3
1240.0, 1249.5, 3
1249.5, 1259.0, 3
1259.0, 1268.5, 3
1268.5, 1278.0, 3
1278.0, 1287.5, 3
1345.0, 1354.5, 3
1354.5, 1364.0, 3
1364.0, 1373.5, 3
1373.5, 1383.0, 3
1383.0, 1392.5, 3
1392.5, 1402.0, 3
1402.0, 1411.5, 3
1411.5, 1421.0, 3
1421.0, 1430.5, 3
1430.5, 1440.0, 3
