12, 21.5, 0
21.5, 31.0, 0
31.0, 40.5, 0
47.5, 57.0, 3
57.0, 66.5, 3
66.5, 76.0, 3
83.0, 92.5, 3
92.5, 102.0, 3
102.0, 111.5, 3
118.5, 128.0, 1
128.0, 137.5, 1
137.5, 147.0, 1
154.0, 163.5, 0
163.5, 173.0, 0
173.0, 182.5, 0
189.5, 199.0, 3
199.0, 208.5, 3
208.5, 218.0, 3
225.0, 234.5, 2
234.5, 244.0, 2
244.0, 253.5, 2
260.5, 270.0, 3
270.0, 279.5, 3
279.5, 289.0, 3
296.0, 305.5, 1
305.5, 315.0, 1
315.0, 324.5, 1
331.5, 341.0, 2
341.0, 350.5, 2
350.5, 360.0, 2
367.0, 376.5, 1
376.5, 386.0, 1
386.0, 395.5, 1
402.5, 412.0, 1
412.0, 421.5, 1
421.5, 431.0, 1
438.0, 447.5, 2
447.5, 457.0, 2
457.0, 466.5, 2
473.5, 483.0, 0
483.0, 492.5, 0
492.5, 502.0, 0
509.0, 518.5, 0
518.5, 528.0, 0
528.0, 537.5, 0
544.5, 554.0, 2
554.0, 563.5, 2
563.5, 573.0, 2
