15, 24.5, 3
24.5, 34.0, 3
34.0, 43.5, 3
53.5, 63.0, 3
63.0, 72.5, 3
72.5, 82.0, 3
92.0, 101.5, 2
101.5, 111.0, 2
111.0, 120.5, 2
130.5, 140.0, 0
140.0, 149.5, 0
149.5, 159.0, 0
169.0, 178.5, 2
178.5, 188.0, 2
188.0, 197.5, 2
207.5, 217.0, 3
217.0, 226.5, 3
226.5, 236.0, 3
246.0, 255.5, 0
255.5, 265.0, 0
265.0, 274.5, 0
284.5, 294.0, 2
294.0, 303.5, 2
303.5, 313.0, 2
323.0, 332.5, 1
332.5, 342.0, 1
342.0, 351.5, 1
361.5, 371.0, 0
371.0, 380.5, 0
380.5, 390.0, 0
400.0, 409.5, 3
409.5, 419.0, 3
419.0, 428.5, 3
438.5, 448.0, 1
448.0, 457.5, 1
457.5, 467.0, 1
477.0, 486.5, 3
486.5, 496.0, 3
496.0, 505.5, 3
515.5, 525.0, 1
525.0, 534.5, 1
534.5, 544.0, 1
554.0, 563.5, 0
563.5, 573.0, 0
573.0, 582.5, 0
592.5, 602.0, 2
602.0, 611.5, 2
611.5, 621.0, 2
631.0, 640.5, 3
640.5, 650.0, 3
650.0, 659.5, 3
669.5, 679.0, 0
679.0, 688.5, 0
688.5, 698.0, 0
708.0, 717.5, 1
717.5, 727.0, 1
727.0, 736.5, 1
746.5, 756.0, 2
756.0, 765.5, 2
765.5, 775.0, 2
785.0, 794.5, 2
794.5, 804.0, 2
804.0, 813.5, 2
823.5, 833.0, 0
833.0, 842.5, 0
842.5, 852.0, 0
862.0, 871.5, 3
871.5, 881.0, 3
881.0, 890.5, 3
900.5, 910.0, 3
910.0, 919.5, 3
919.5, 929.0, 3
939.0, 948.5, 1
948.5, 958.0, 1
958.0, 967.5, 1
977.5, 987.0, 0
987.0, 996.5, 0
996.5, 1006.0, 0
1016.0, 1025.5, 1
1025.5, 1035.0, 1
1035.0, 1044.5, 1
1054.5, 1064.0, 1
1064.0, 1073.5, 1
1073.5, 1083.0, 1
1093.0, 1102.5, 1
1102.5, 1112.0, 1
1112.0, 1121.5, 1
1131.5, 1141.0, 2
1141.0, 1150.5, 2
1150.5, 1160.0, 2
1170.0, 1179.5, 0
1179.5, 1189.0, 0
1189.0, 1198.5, 0
1208.5, 1218.0, 2
1218.0, 1227.5, 2
1227.5, 1237.0, 2
